0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,class
4543,543,3577,709,289,5425,530,2287,707,339,1154,656,1801,8415,1079,2551,1060,2628,10896,7083,9957,12944,1751,2776,56,4557,12297,1580,1150,321,2575,3021,2105,5994,5508,901,-101,1313,3359,434,4027,6809,1342,577,264,1104,1258,132,362,499,386,430,470,1514,148,3182,712,653,875,43,976,11151,1548,9907,5377,985,2467,5418,5249,859,1515,36,240,7806,1950,236,-57,603,51,2464,257,1631,186,239,244,1391,1445,-89,12166,29299,6465,265,12016,1508,-149,38,4537,1401,2760,1619,a
534,241,2316,3618,67,3088,774,750,470,120,1943,136,2720,5857,1489,87,963,684,9204,212,5752,13216,218,914,-181,14417,4592,939,2051,491,28,1384,731,3310,652,396,-201,367,370,172,3240,1049,-122,455,196,1765,-108,141,351,263,838,196,388,1755,105,343,300,710,114,-126,1343,4337,1526,5071,5801,2258,1700,3217,4480,878,479,233,218,4005,1168,192,-64,501,-40,324,245,830,290,31,-16,1627,1819,312,3013,7072,4560,1287,13642,1506,-34,68,1782,361,1293,473,a
2798,346,1565,1584,479,2976,1700,1233,1526,771,2017,544,3085,8868,778,123,1794,1218,8019,6459,7278,9413,650,2666,564,7671,6948,1039,1636,1202,3120,1772,1685,5544,2541,395,-4,596,2576,328,9942,3753,-25,773,198,1805,497,160,951,308,301,515,496,1553,485,2956,464,836,726,198,2381,15016,2417,17268,12282,843,1453,3053,8362,1385,891,214,172,7676,712,645,256,4109,-8,2816,714,1626,261,390,436,1654,1008,-629,11085,13076,4891,707,15067,2246,-163,30,6362,2025,443,4066,a
1389,121,1141,141,103,1969,135,718,91,152,1312,112,636,3701,910,-334,476,660,7885,2035,3800,4741,549,1261,2,3650,4102,1041,900,424,4310,1000,471,2923,1188,217,-119,982,2894,-186,1955,1603,47,449,90,891,97,200,247,301,188,165,853,376,57,1382,257,496,589,-151,692,3394,983,4228,3265,285,1255,1793,2175,573,517,10,178,4152,1018,-59,13,1307,67,928,352,1074,148,139,0,715,1085,-22,4621,2890,2906,836,2517,655,-282,100,2248,537,-357,511,a
1709,143,1699,698,292,2361,290,981,549,24,1058,700,1253,4012,623,46,440,709,6402,5476,5115,8295,2023,1660,162,4255,3892,439,1731,195,279,2683,1169,5296,1325,316,-131,871,3249,301,5441,13596,275,520,145,707,557,127,367,279,280,-8,785,1093,147,1358,469,380,554,-61,613,3455,1180,5376,5925,1245,1453,1682,4531,618,1449,88,207,6948,998,141,1349,215,89,2237,356,831,163,82,222,1459,1228,-72,5852,13793,2372,734,10283,484,-146,76,3428,1652,1548,671,a
1909,121,987,930,670,3655,506,1021,441,227,2702,39,2419,5926,770,771,539,1348,7830,12610,5910,9415,3993,1417,208,9813,7231,420,3157,586,187,5394,1792,3574,1644,374,-54,1316,8324,-3,12913,5077,1404,622,152,1216,1440,67,533,152,708,-84,1876,816,169,2510,557,540,652,-25,670,8518,735,14154,10410,700,2620,1827,7995,1029,5280,13,262,5758,1695,180,5318,33,-189,4787,350,1061,270,-22,273,1903,1664,-140,21660,37330,3234,1536,13566,973,-317,34,3128,1854,7188,311,a
870,130,377,371,128,1808,129,583,472,-82,626,51,860,3346,799,-227,371,212,5213,1469,2704,7586,634,762,41,3050,685,442,607,1112,399,930,628,1939,791,160,-223,469,1195,-351,4159,21989,-149,607,140,951,287,175,-11,125,192,-152,466,889,202,1071,385,324,441,-318,735,3450,668,3498,3547,415,697,840,4290,923,389,7,332,2272,1098,166,-45,2628,167,1132,445,1555,338,27,-38,939,2029,1472,4381,2482,2342,1632,5988,764,-177,140,1074,681,-655,1289,b
884,83,677,206,46,1752,10,523,55,-31,435,37,459,3099,598,-66,303,78,4775,2527,2890,4867,579,832,51,2052,5604,457,1084,533,5422,694,392,1754,903,104,-171,592,892,-160,1336,13480,-238,-44,116,853,292,283,174,131,126,58,635,269,32,1122,171,227,316,-204,159,3344,279,2826,3761,486,539,884,1486,438,297,-6,-49,3350,666,-22,-171,2504,303,878,338,1369,85,6,-214,1186,1129,1002,2278,3206,2100,1302,3989,168,-131,196,2502,948,-61,572,b
74,29,261,106,-146,1232,-467,195,-38,-589,1088,-237,327,2172,353,-769,0,-183,2994,1377,2294,5778,406,406,-231,1285,-62,244,943,538,1197,727,209,1466,350,41,-634,-59,2345,-451,3773,11479,-437,268,-66,632,-415,345,-5,78,197,-578,674,-62,-81,415,216,338,-34,-186,-285,3433,202,1707,2718,132,-308,978,1586,547,324,-118,-137,2408,214,-254,146,603,399,1815,413,1246,83,-219,-141,1264,1218,442,1572,4288,1581,2856,2990,146,-5018,19,2130,-516,-556,296,b
77,264,137,506,-85,1655,44,195,22,-416,493,22,278,3675,382,-967,228,-597,3331,636,3344,5372,639,636,-115,1799,341,410,1465,669,487,1159,212,1154,352,96,-801,-71,498,-854,2589,7384,-619,349,0,683,-319,112,-148,68,179,-840,641,-33,-112,542,322,465,187,-432,-385,3369,223,2229,2937,416,-396,771,1430,776,107,-239,-148,1815,-2,-322,129,763,336,-548,440,1325,-308,-236,-479,790,1713,399,1407,2865,1493,3179,4033,-104,-4069,66,471,-490,-989,107,b
889,6,663,343,-5,1335,72,463,400,1,413,40,474,3899,419,-214,249,-3,6740,1241,3412,4997,358,671,-70,1738,3266,415,590,640,486,1322,417,1890,858,69,-169,467,805,-174,318,5483,-207,311,-30,987,314,344,109,115,166,-27,280,281,40,730,269,123,380,-19,-107,3278,404,2004,3335,226,209,917,2565,339,241,20,65,2858,687,-76,-9,1786,179,418,323,1838,17,33,-41,865,1080,157,1378,1671,2284,965,1788,472,-2013,100,988,529,-534,220,b
729,399,609,72,-279,1880,-416,472,-8,-1090,1047,77,-789,3473,-1017,-811,-8,1317,3717,991,2734,5194,437,257,-553,1545,-1339,386,339,244,429,321,-248,2562,369,42,-656,463,1159,-2391,2966,4172,-875,352,-163,1348,-618,1137,-240,-266,-227,-1438,-1292,-21,-270,1077,364,1524,-665,-236,601,4241,416,2511,3468,12,399,467,1244,1056,-1236,-8,-287,1961,0,-111,90,781,184,-8998,437,1043,-1163,-8,-386,-485,261,579,279,4013,2086,3005,1893,635,-9865,60,802,-631,-137,-738,b
425,87,144,139,156,1747,95,517,276,-127,469,17,731,1928,635,-247,229,163,3671,1839,2579,6925,956,823,-87,1731,807,58,687,652,493,755,737,1831,663,56,-137,355,1077,-325,4909,21051,-190,140,134,784,161,51,38,100,71,-415,548,232,29,1054,352,119,422,-297,351,3067,313,1718,3579,321,334,567,2003,420,495,-199,69,3213,525,74,-132,2237,176,1328,330,1762,276,-77,-69,922,2124,1807,5408,2176,1422,1375,4693,257,-122,66,1706,1268,-255,632,b
1795,76,1088,593,40,2573,179,1190,378,207,489,108,1157,6714,827,-195,327,711,6800,1793,5075,7636,584,1260,202,2821,9238,520,1369,1045,11773,1338,729,3489,1754,274,-84,933,1942,-23,2746,6218,-166,484,25,692,661,186,280,178,231,32,289,879,196,1128,410,280,627,-153,477,6117,478,4705,5188,452,1143,1905,2799,746,347,63,131,6851,474,62,-4,2705,431,1138,292,3404,105,11,243,1575,329,335,3681,1068,4038,762,8499,639,-137,127,1912,633,-59,1278,b
1142,20,847,803,93,1652,238,636,492,-58,589,127,887,3254,526,-214,486,378,5287,3054,2398,3805,586,754,121,1817,3106,348,933,514,3309,999,442,3522,860,192,-93,588,2259,-109,3178,8098,-115,417,118,462,395,61,152,93,192,-169,469,529,66,1141,275,284,437,-124,323,2795,688,5076,4449,649,907,1210,2716,361,805,98,106,2940,824,77,552,1070,226,1535,599,1423,47,-33,-49,1053,1170,-264,5289,14277,1909,953,8150,465,-204,83,2080,612,206,549,b
130,24,299,522,106,2213,349,569,338,186,927,62,1049,4118,361,-374,497,379,5408,3578,3367,8474,201,855,-41,5512,2636,245,1164,513,211,1414,587,2767,819,156,-170,480,1692,74,3272,14540,-172,312,27,1027,367,181,129,52,77,-13,302,580,-4,430,281,320,237,-122,1026,4495,953,4527,6649,524,431,860,4652,445,724,-29,81,4404,603,68,102,1035,55,2093,363,2531,362,36,180,1312,1582,283,3171,3862,2982,1380,6244,673,-241,18,2918,1317,-226,720,b
2820,193,1513,337,127,2764,293,1243,649,176,831,99,1293,5826,861,180,455,754,8102,3501,5314,7922,517,1225,83,4163,3985,627,1233,738,1349,1155,1002,3088,1620,376,-97,828,1792,94,3491,6731,-155,710,165,561,345,173,144,185,102,17,741,776,168,1156,528,275,366,-97,645,4724,697,4628,6566,676,799,1838,2908,997,979,-88,168,5289,1101,158,107,3032,327,1759,519,4121,322,182,375,1193,1667,-1621,5156,2191,3509,1609,8251,660,-273,113,3179,1167,-263,1583,b
2099,134,780,1174,102,2936,189,747,664,108,716,121,2074,5104,984,-116,696,1966,6583,1984,4750,11783,380,1594,66,5326,5721,646,1905,576,9359,515,1230,3161,1927,369,-129,923,1297,595,3299,13561,-155,587,86,1104,353,191,431,148,94,218,599,929,199,1006,501,419,366,90,1117,4731,572,6756,5962,1339,853,2910,4454,1157,1263,55,105,4983,1060,334,11,1626,165,1334,426,3869,344,209,256,1751,1130,409,3255,2834,3610,960,8638,1090,-184,72,4023,1458,-520,1430,b
1038,45,161,321,50,1054,166,434,215,1,780,-3,468,1655,324,-14,247,284,4815,1777,1966,5434,427,817,91,1712,2174,213,684,693,6044,732,603,1503,609,66,-79,597,1646,-170,1210,12330,-186,260,107,492,292,172,71,63,76,-62,266,352,95,900,407,117,455,-205,267,2905,442,1777,2558,168,377,896,1707,728,162,-46,90,3420,626,38,-13,2863,299,1945,611,2545,120,3,154,887,1993,-535,2423,3937,1532,949,2763,757,-233,267,1326,1126,-64,429,b
1502,63,438,1115,96,1646,389,604,704,184,258,112,1566,3880,179,10,353,193,6684,3300,3561,9475,610,1346,91,4172,2143,363,960,826,1245,1762,1015,3227,1423,276,-225,842,1145,10,3005,22227,-104,639,67,1282,650,186,147,154,270,26,219,961,202,1056,457,134,60,-154,885,4933,815,4198,6125,279,1001,754,4700,1162,1162,1,166,2894,1018,147,-220,2648,263,2131,593,2197,130,1,168,751,2042,3689,4022,5652,2824,1615,7814,658,-138,159,2232,700,-251,1017,b
759,82,316,314,34,1002,148,531,467,-55,676,-21,1081,1817,243,-141,256,234,4572,1741,2626,5598,396,940,70,2191,2289,157,690,597,1358,1350,529,2669,624,27,-129,553,1301,-48,2319,13779,-1,408,36,746,353,68,192,91,191,-41,216,377,-13,1062,472,229,408,-120,316,2755,604,3145,4012,171,154,840,1284,589,332,6,-46,2962,674,79,77,2849,220,1492,450,2161,195,-29,62,854,1550,522,4017,2739,1929,1320,3143,351,-3010,158,1560,642,-158,1039,b
-1,103,267,283,143,1194,-189,97,-27,-149,438,9,273,1809,229,-682,-157,-482,3371,1709,1290,5575,720,205,-151,363,-406,61,991,1031,1500,183,275,1089,618,3,-632,61,815,-688,2916,21331,-552,315,-13,949,-121,289,-133,111,255,-436,1033,353,-79,865,287,801,-17,-341,221,4867,249,1073,5064,207,-187,213,1809,698,55,65,167,3008,532,-119,23,2599,462,283,594,2531,-660,-107,-211,839,1533,2507,2014,4142,1755,2880,3584,161,-2289,73,1697,83,-458,311,b
2413,140,818,506,-70,2519,425,1481,653,17,622,-15,1745,3945,809,-23,360,-31,8288,1953,5565,7582,437,1741,51,1941,6635,352,941,906,11469,1086,1394,4169,1355,170,-140,908,1733,-65,3038,8094,-167,355,94,406,430,13,387,101,252,202,194,435,33,1471,480,223,864,-92,251,4928,555,4340,7285,850,1008,1388,2353,976,586,9,-47,5507,575,424,89,2260,155,2229,482,3567,127,-49,182,1247,1212,552,5055,3122,2954,1387,3425,780,-3557,172,1932,199,323,1170,b
763,75,810,521,-87,1368,16,717,235,-104,196,-125,860,3042,241,-84,302,-261,7012,2516,2994,5881,402,961,-56,2101,3385,459,1095,543,5241,1487,397,2897,650,168,-157,151,1171,-330,1871,6160,-175,304,22,561,210,52,156,112,96,-8,364,341,-442,646,341,252,380,-149,253,3851,463,2654,4171,237,562,1215,1355,460,626,66,-87,5215,382,87,-115,1702,164,1184,309,1833,87,-4,-30,877,1083,367,3546,2955,2182,1386,3756,102,-3764,71,1614,-138,-205,335,b
623,109,142,788,39,1315,125,332,-3,94,611,-10,159,1955,440,-238,188,-46,4583,476,1453,3704,313,623,-44,990,659,248,1004,541,4845,594,178,741,447,-23,-173,388,257,-354,1595,6596,-263,179,6,373,-18,296,-32,61,118,-284,601,248,54,599,197,203,378,-293,275,3629,183,1082,2287,183,181,327,596,484,3,-128,8,2033,54,-133,313,1382,219,152,556,1795,150,-107,-3,234,1103,423,861,1574,819,2578,1699,872,-159,107,915,440,-411,563,b
