@relation MLLmattest

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 37 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 42 numeric
@attribute 43 numeric
@attribute 44 numeric
@attribute 45 numeric
@attribute 46 numeric
@attribute 47 numeric
@attribute 48 numeric
@attribute 49 numeric
@attribute 50 numeric
@attribute 51 numeric
@attribute 52 numeric
@attribute 53 numeric
@attribute 54 numeric
@attribute 55 numeric
@attribute 56 numeric
@attribute 57 numeric
@attribute 58 numeric
@attribute 59 numeric
@attribute 60 numeric
@attribute 61 numeric
@attribute 62 numeric
@attribute 63 numeric
@attribute 64 numeric
@attribute 65 numeric
@attribute 66 numeric
@attribute 67 numeric
@attribute 68 numeric
@attribute 69 numeric
@attribute 70 numeric
@attribute 71 numeric
@attribute 72 numeric
@attribute 73 numeric
@attribute 74 numeric
@attribute 75 numeric
@attribute 76 numeric
@attribute 77 numeric
@attribute 78 numeric
@attribute 79 numeric
@attribute 80 numeric
@attribute 81 numeric
@attribute 82 numeric
@attribute 83 numeric
@attribute 84 numeric
@attribute 85 numeric
@attribute 86 numeric
@attribute 87 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute 90 numeric
@attribute 91 numeric
@attribute 92 numeric
@attribute 93 numeric
@attribute 94 numeric
@attribute 95 numeric
@attribute 96 numeric
@attribute 97 numeric
@attribute 98 numeric
@attribute 99 numeric
@attribute class {a,c,b}

@data
792,1334,1606,29437,19,1657,-106,1542,1033,-3,5065,5278,2023,15562,193,350,-25,841,3778,6563,1700,2620,110,134,4058,-2,701,-840,348,2942,8058,4480,4337,285,3180,69,-41,1155,706,-429,2568,504,1806,197,642,3590,229,707,552,-259,682,2386,108,34471,1308,1791,195,560,1622,1762,404,1346,858,12628,15156,22981,778,1916,3925,5511,6869,1001,3100,8713,23021,1441,4509,1542,1900,717,212,760,424,1978,2508,7332,4793,2129,4130,1031,2715,-3095,125,7853,359,949,857,4781,5638,5628,c
2792,3533,6869,22099,184,401,1327,2641,2194,3571,6179,642,947,1458,526,912,112,3130,14,11373,1171,5141,62,224,7271,879,446,-618,857,7930,17704,4692,5793,-11,6680,-68,-555,2441,968,-338,6713,901,3186,617,835,4089,230,3332,899,-109,2572,8575,-26,28716,1337,2839,208,1471,4242,3840,1077,2495,1183,16742,18853,21663,712,1109,6687,6302,6255,2115,6727,12421,17224,1029,2143,791,469,3457,142,3525,2141,4286,7695,14228,14414,3663,4972,1230,7863,-1774,44,16043,173,888,1446,8259,2028,4524,c
402,-185,37,31786,-446,165,-180,244,13,-1052,-20,131,3297,530,279,208,-695,-1505,116,1123,29,934,-295,-100,1914,-1054,206,-877,-85,840,887,843,531,-197,-223,371,-1129,168,-47,-1097,-897,131,1301,-258,109,292,39,-385,238,-830,386,590,-77,9392,452,469,-53,221,924,186,131,461,248,2870,4361,658,-884,1053,2049,15347,90,274,1359,513,1922,1613,415,11735,836,262,1073,371,282,7331,1438,3541,2043,944,853,2285,1161,-3069,352,1273,184,123,52,2310,23,9899,b
570,321,-80,44648,-527,376,-217,43,194,-1505,262,230,2437,274,187,-51,-369,167,137,1472,-11,515,-170,-117,1988,-416,97,-1057,-25,36,564,848,579,92,167,-101,-238,42,5,-405,-375,67,524,-220,20,359,278,126,118,-401,-151,149,-130,40417,8,291,-80,125,754,-70,20,51,49,4819,4721,165,-155,1476,829,19292,527,272,1097,515,4778,1767,-34,15990,257,-73,1796,16,153,4906,848,4015,830,504,229,-24,287,-3430,53,838,38,47,3,298,596,13633,b
2093,-10,-109,29593,-693,258,-184,261,205,-1408,101,186,3519,852,70,124,-374,90,634,1349,412,1321,-237,-57,2180,-991,182,-1232,314,968,963,1911,1289,-106,1069,21,-1219,339,497,-904,-453,121,1545,-5,-18,521,300,-302,303,-504,584,479,-89,27703,-65,700,53,231,1599,402,0,390,141,9261,6051,86,-299,2152,1184,4099,836,95,4390,1978,9965,1969,512,880,756,-24,1521,359,443,1984,2225,5299,419,1120,908,1451,846,-3207,110,1865,88,261,-782,1818,3244,9495,b
134,342,-41,40828,-483,-173,-194,61,-80,-1172,-140,301,5864,-19,26,-74,-405,-649,-6,715,36,187,-237,39,1856,-853,-30,-1061,459,64,1046,1397,1007,-36,631,-21,-1172,510,-100,-794,-629,-703,949,-77,-34,752,59,-538,472,-508,454,365,-170,7146,268,447,-107,88,-449,479,46,134,121,8086,6893,100,-381,1800,3110,12171,24,468,829,-7,752,2816,66,14407,125,-34,2304,168,-93,8576,1266,3544,329,932,1058,878,673,-4102,202,798,-4,181,-219,769,119,10940,b
39,50,-57,27828,-480,6,-270,76,183,-272,-36,208,1941,229,-25,104,-339,322,467,862,58,977,-270,-154,534,-534,81,-798,100,430,585,752,768,-181,105,121,-993,306,207,-442,-293,-79,1268,36,-138,450,-45,70,-11,-240,491,313,-149,2734,215,268,-132,379,872,103,60,501,314,3385,4526,45,-170,1152,727,5794,-61,-52,1904,2363,3944,2554,750,2246,1078,38,585,132,164,2832,1283,2809,362,753,756,809,1031,-4475,317,1219,56,226,38,1834,-52,1232,b
1034,-115,-41,30282,-83,-44,-225,106,-140,390,162,409,2676,478,39,-31,-227,-1385,-46,980,-11,2702,-401,104,2976,-792,267,-1035,-116,2148,590,254,1560,-165,103,151,-764,47,15,-532,-450,102,1260,-104,-92,502,135,145,168,-363,269,571,-158,24773,642,443,6,83,247,372,-12,352,308,10470,4979,330,-510,1009,1092,3605,141,187,1216,482,5723,2677,314,1066,1706,-433,38,230,246,3585,1788,3715,295,1661,1105,556,1534,-1094,547,650,-144,7,-403,2883,-72,8261,b
2603,735,-115,28320,-325,180,-281,65,123,-1423,84,152,3909,21,115,-5,-413,354,-52,2025,-53,417,-248,-179,2727,-974,2,-748,-6,39,875,710,625,28,807,-118,-999,408,53,-557,-480,-403,851,375,83,713,95,-12,229,-393,175,112,-111,36833,503,174,42,161,16,108,8,146,280,8407,6924,127,-476,1854,2811,16548,142,-196,1845,764,108,1917,82,30668,304,65,1883,112,-78,18393,2354,5249,4563,1202,1275,285,542,-4169,46,644,10,162,231,726,54,16013,b
2975,161,153,38329,-292,68,-22,297,31,404,5,115,186,330,24,50,-107,-315,8,5061,38,335,-67,83,686,-57,101,-475,474,-37,275,2312,1220,26,330,-7,-750,437,-27,-381,-73,-61,1097,206,722,1918,157,-10,367,464,1859,555,-127,8119,652,973,43,249,146,1558,83,333,161,15062,7755,1,-97,665,1851,22945,14,234,3723,199,346,1896,-36,20091,986,436,5199,115,212,2878,2625,5139,3122,310,1696,972,1014,-809,-50,424,2,162,10,1675,14,11478,b
365,453,-89,29262,-79,194,-137,-7,76,-328,124,349,3047,575,137,29,-365,-1225,147,2622,86,975,-250,0,4735,-514,4,-828,79,15,1001,972,1342,-106,436,272,-915,166,-140,-601,-576,-358,1164,-73,93,1003,9,469,246,-470,353,311,-24,6370,654,768,24,312,1167,318,93,239,86,8238,7852,118,-128,1974,2962,17964,218,52,2028,1358,1572,1791,306,19698,380,36,1458,1241,76,9095,1594,4710,516,996,1084,1516,717,-4633,487,1063,109,126,-58,1141,23,9869,b
517,505,297,28342,-273,488,-241,241,-66,116,51,481,3633,898,235,198,-110,-793,-206,3985,589,3282,-529,-56,2058,-925,112,-1148,109,175,1354,2649,2521,6,933,326,-1340,701,126,-1050,142,-381,2507,-79,231,2877,28,1530,587,-704,412,750,-149,10527,2275,2867,-16,315,76,551,98,323,-103,9891,11568,273,-4,2353,2887,15767,1008,24,1578,880,899,2813,3304,2105,1711,230,1146,1484,4,6161,2032,4251,403,1298,2252,1371,1676,-4535,907,1558,727,592,-347,1789,37,10463,b
-141,759,181,27381,-743,-40,32,268,1025,-736,119,643,1991,5653,386,188,-389,-18,-163,3472,12,1238,-314,0,5601,-780,18,-393,68,2910,14699,738,1998,-212,1411,471,-1214,504,-147,-920,910,276,825,-91,330,1144,-139,448,301,-437,70,1914,-141,1876,1311,865,50,635,302,2134,212,402,814,15511,17565,9510,-474,8239,2723,12,1071,165,1656,14056,1804,2910,451,476,1687,1638,68,1428,94,3273,2582,5387,501,1714,2190,1230,5846,-891,369,9991,181,154,892,2264,3025,4593,b
474,-83,-47,31980,231,53,-152,172,44,-1047,47,190,5071,574,179,607,-303,-134,133,1657,178,645,-285,-33,3881,-319,312,-883,41,169,1399,1044,679,-97,671,211,-841,200,-130,-506,-871,-25,943,-49,-25,414,103,-222,351,-470,515,400,-197,11191,736,411,-17,325,322,534,24,415,185,10683,9875,178,-534,2058,1790,17487,81,301,1876,259,2632,1727,-107,5771,929,-24,2091,248,280,4551,1813,5131,230,1175,497,2399,568,-4992,204,1142,49,54,-192,1765,6669,12912,b
338,47,-18,32630,-228,-229,-104,160,-2,-961,136,415,5546,656,219,89,-443,239,-45,1259,272,954,-292,-2,3116,-593,66,-1090,-78,302,619,363,1347,-305,790,44,-1053,-36,-163,-798,-663,124,980,-75,-6,539,-125,-272,77,-297,297,358,-99,1760,360,387,-57,219,524,559,31,119,341,8133,5147,203,-821,2253,1644,586,193,-211,1430,288,14013,1878,191,1196,1659,-233,549,471,151,3517,1776,4180,613,1028,1342,1227,570,-2605,558,975,69,65,-978,2443,-73,9086,b
919,-433,-64,40144,-788,127,-126,117,85,-1897,-8,432,4302,443,82,95,-916,253,-17,1309,64,948,-399,-45,607,-674,-2,-1374,-141,-103,913,218,572,-194,112,56,-1143,-232,205,-1284,-587,-71,406,-27,-171,471,85,-516,51,-879,74,-36,-263,37299,22,151,24,55,-119,-773,129,366,-61,3887,3745,275,-374,2557,245,20987,-182,433,1243,595,6841,1977,-54,16704,597,-130,467,-60,-134,6372,522,1798,1328,215,215,1210,235,-9356,215,1361,298,-13,-293,871,179,17884,b
30,36,911,37497,-607,-86,-377,-222,-208,-2519,647,524,4046,492,10,-157,-988,371,-316,1335,176,1291,-518,-70,646,-821,190,-1292,54,233,704,159,549,-115,369,352,-2009,-85,74,-1121,-764,-407,1044,-478,-283,465,-185,-48,241,-888,90,306,-294,3942,-141,328,-13,63,1153,623,209,212,60,5032,4311,103,-1004,2344,1144,6942,267,884,1111,589,9096,3848,505,1846,425,-490,803,595,81,2659,1462,2559,508,714,1068,1326,580,-7450,988,1699,219,268,-1343,1618,70,9870,b
931,-20,-134,29476,-527,196,-238,144,30,-1844,98,269,2987,692,-39,84,-679,225,-3,2464,-80,1438,-256,64,2652,-1360,11,-1437,-7,128,845,344,1622,122,797,371,-1345,182,-228,-784,-637,-85,1467,-396,-98,437,-175,-21,121,-734,13,177,-131,21033,66,472,-51,161,226,451,373,486,-170,12492,9275,158,-765,1899,1931,14064,178,-292,1673,843,11869,2646,278,17394,626,-652,1121,570,63,6924,1873,4711,917,510,374,1126,994,-3229,438,1172,131,47,-1368,1106,-58,10058,b
377,446,-210,31888,-1441,1061,-547,58,-256,-342,-364,401,8180,202,8,24,-923,113,-559,604,364,808,-460,-13,157,-617,88,-1904,-93,319,531,226,477,-79,377,160,-791,22,127,-510,-1521,-1003,647,-646,-355,179,-67,-300,189,-735,500,524,-244,6552,686,-103,-77,103,-2556,1560,69,262,-207,9014,3765,79,-1068,2014,971,14073,138,-134,1000,219,4226,3532,-103,9499,1581,-379,1105,-51,197,6311,1131,1873,4346,2197,4440,496,338,-3829,317,1893,211,-25,-1650,4609,83,8235,b
675,6,210,32026,572,384,-119,574,-81,2270,354,133,2606,52,149,123,-332,270,-125,2151,481,1202,-251,-24,2034,-284,243,-667,-61,0,1709,780,836,-14,390,1178,-770,45,197,-52,-630,-186,1157,-32,-36,835,86,96,170,309,91,193,-39,24840,358,505,-22,131,1079,134,-9,784,1,7598,4643,20,-304,994,962,12187,158,617,1955,82,10526,1361,386,16640,614,115,1010,419,256,7832,1331,4636,1273,1752,1066,637,662,-1091,1489,538,232,72,-139,2049,306,11408,b
1274,255,-152,27952,-441,335,-208,127,45,-1178,-147,23,7674,501,191,47,-505,-1915,-17,4365,357,1748,-357,-37,1365,-1068,21,-1248,6,-170,2053,1188,1713,-201,731,858,-387,134,143,-1833,-863,-35,1405,-398,-93,842,116,516,280,-508,211,507,-127,19436,904,552,-30,175,-541,590,-67,718,-72,8400,8797,149,-340,1674,1251,15653,255,-151,1625,765,18177,2693,385,24887,509,-365,1216,393,192,11885,1438,3904,7333,2294,1544,496,449,-3419,1082,1364,257,59,-994,2051,178,10337,b
2103,367,-176,35165,-922,-133,-395,64,-118,-1462,6,281,4761,794,-260,-36,-1072,124,-310,2124,-326,224,-559,-75,1929,-1111,-73,-1794,164,-97,1161,345,550,-78,896,-180,-1339,31,257,-925,-907,-743,587,-175,-197,499,84,169,200,-954,108,146,-201,36616,330,-219,-67,47,754,513,127,571,-570,6369,6115,123,-1083,2385,1177,15505,-139,129,1104,246,1606,3433,-185,16417,917,-644,1660,-216,-151,4949,1167,2919,732,848,923,1127,92,-7365,312,1177,257,67,-1438,1536,162,18009,b
5944,-185,-43,29453,-60,154,-198,-33,53,-561,1,223,8650,536,-3,106,-219,37,-25,4634,713,378,-378,-4,463,-155,-136,-501,116,6,663,2487,2378,-30,863,-36,-261,279,-119,-594,1245,-335,604,41,32,603,-241,216,156,-435,378,126,-82,43232,494,350,-53,202,235,1505,124,255,227,11044,5089,82,-255,1285,816,9093,275,272,3171,674,4359,1782,311,25064,574,75,3806,380,204,4317,1192,4615,454,-50,580,1170,228,-2950,217,682,27,-1,-190,554,-45,18414,b
1199,469,-91,35568,-794,353,-155,-128,-60,-1151,123,114,4560,633,209,216,-580,93,112,1137,55,428,-405,-90,1842,-682,86,-1013,-86,-25,654,205,987,-125,388,-121,-375,-98,656,-1025,-812,23,630,-139,-212,245,155,35,195,-813,400,266,-82,19053,925,169,-4,268,494,450,43,276,-120,7525,4554,137,-838,1111,1163,15078,4,-243,1011,579,1983,2113,153,20027,911,-231,602,392,101,3624,1161,3149,3909,1699,2087,171,440,-3422,491,1428,119,115,-1041,1714,30,10000,b
1095,-6,-58,34607,-230,138,-96,679,96,-4,-181,297,4834,453,27,153,-469,203,149,2876,528,1395,-254,13,1011,603,487,-898,36,2130,1471,655,1109,-100,493,304,-223,228,490,-575,-754,-15,1067,-106,51,1035,154,467,514,-744,613,286,-195,18723,1314,998,60,333,1446,408,50,1498,153,4002,7126,326,-84,1304,680,16428,-51,-42,1365,680,3253,2074,316,37670,1581,-70,790,-24,251,8225,1568,2591,966,2316,264,1045,1256,-4883,552,1128,284,297,-231,3029,11,11206,b
74,223,-157,37580,-475,269,-166,184,-26,-154,53,213,4089,804,245,90,-666,-2091,-26,1323,20,1058,-281,0,1446,-513,95,-1122,-40,238,1601,267,383,-181,262,186,-1039,406,209,-957,-843,-25,627,-156,-147,767,65,160,54,-530,347,182,-124,850,428,321,-32,252,2698,582,121,673,23,4298,3272,40,-694,1808,703,3543,154,231,1942,399,324,1812,51,7163,877,-224,514,193,-50,6515,874,2563,537,1100,262,619,845,-3286,262,1573,145,137,-879,1644,1,8386,b
1111,236,-52,40112,-280,57,-134,213,151,-250,205,240,3863,253,-8,21,-371,-390,0,3361,482,918,-148,160,1238,-606,-131,-873,110,249,1238,2646,916,-56,487,18,-575,400,-95,-497,548,-224,629,86,-63,1149,312,-59,230,-628,124,1178,-98,22495,553,369,-190,212,-286,1125,124,453,229,9280,5185,105,-160,2682,1904,7046,646,461,1558,396,18434,2187,417,26927,877,-82,2192,70,-2,8439,1883,3629,203,475,2561,422,610,-5951,136,1230,98,109,39,645,16,13706,b
667,-316,138,34597,-960,182,-163,111,-30,-1777,445,593,2608,492,35,51,-88,-3926,-128,816,15,875,-291,173,1307,-1331,-92,-1214,84,25,500,556,675,-271,430,12,-1299,-21,-11,-1375,-259,24,762,-300,-227,135,62,-328,256,-1125,62,562,-257,11761,-176,153,36,133,772,559,-46,404,69,6617,5319,406,-1000,2517,1104,9717,180,59,1698,724,10907,2117,351,14109,689,-526,1176,172,201,3536,1295,2728,579,154,820,1571,615,-7487,136,1696,112,161,-261,752,7,10189,b
1015,400,-86,40375,-731,-206,-178,-59,79,-994,53,349,3807,495,138,17,-296,-1763,-81,1336,107,612,-216,-27,1474,-985,24,-931,209,-88,623,1148,990,-168,1177,-32,-904,502,3,-793,-305,-203,762,-22,39,445,-272,314,86,-656,224,277,-188,12404,69,601,91,182,83,1387,8,246,275,4666,7659,335,-153,2120,1516,2799,46,-175,922,303,1323,2020,109,39825,588,-100,1758,549,72,7243,1815,2858,2576,378,758,1069,547,-5251,77,1015,207,93,38,565,25,16214,b
44,-355,-125,39661,-553,-10,-164,-54,-20,-608,-24,368,4108,219,-18,-6,-618,-1418,-294,757,14,1567,-475,97,531,-882,-115,-1554,-34,-27,224,270,959,-133,525,-163,-1299,722,-113,-747,-127,-199,995,-179,-103,267,256,-329,168,-540,-23,208,-219,3680,49,219,-7,182,517,476,3,129,-295,4518,3939,158,-133,1796,590,7225,-227,346,1122,666,9831,3740,-74,7131,538,-625,910,211,22,2894,2000,1567,587,380,586,1499,890,-5778,0,1583,141,104,-1196,776,-71,7514,b
